NLSitNumber,StartDateJam,EndDateJam,StartTimeJam,EndTimeJam,HeavinessJam,AvgLength,DurationJam,HectrometreHead,HectrometreTail,RouteLet,RouteNum,RouteDescr,HectrometreDir,FromSection,ToSection,RouteFrom,RouteTo,CauseGroundDetail,CauseProgression,CauseCodeProgression,CauseCode,Cause_1,Cause_2,Cause_3,Cause_4
3109530,2022-07-05,2022-07-05,17:12:27,17:16:01,"7,507","2105,000","3,567","108,9","106,9",A,50,A50,ascending,Sint-Oedenrode,Eerde,Eindhoven,Oss,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 4],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109531,2022-07-05,2022-07-05,17:12:27,17:16:01,"7,527","2110,000","3,567","41,9","39,8",A,58,A58,ascending,Tilburg-Centrum West,Tilburg-Reeshof,Tilburg,Breda,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 4],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109563,2022-07-05,2022-07-05,17:17:27,17:23:01,"11,133","2000,000","5,567","41,8","39,8",A,16,A16,ascending,Dordtse Kil,Moerdijkbrug,Rotterdam,Breda,Rush hour jam (no cause mentioned) with gevonden werk in Spin,[Geen oorzaakcode opgegeven door VWM 6],[000],002,Spitsfile (geen oorzaak gemeld) met gevonden werk in Spin,Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109565,2022-07-05,2022-07-05,17:17:27,17:20:03,"6,190","2381,000","2,600","19,4","17,1",A,58,A58,ascending,Best,Oirschot,Eindhoven,Tilburg,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 3],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109566,2022-07-05,2022-07-05,17:18:27,17:36:01,"61,677","3511,000","17,567","54,5","56,5",A,16,A16,descending,Breda-Noord,Zonzeel,Breda,Rotterdam,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 18],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109568,2022-07-05,2022-07-05,17:18:27,17:20:03,"3,360","2100,000","1,600","49,0","51,1",A,27,A27,descending,Lexmond,Noordeloos,Utrecht,Gorinchem,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 2],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109602,2022-07-05,2022-07-05,17:22:27,17:34:02,"25,767","2224,000","11,583","5,5","3,5",A,76,A76,ascending,Geleen,Spaubeek,Geleen,Aken,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 12],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109603,2022-07-05,2022-07-05,17:23:27,17:30:04,"24,465","3697,000","6,617","110,7","114,7",A,2,A2,descending,Empel,Empelbrug,'s-Hertogenbosch,Utrecht,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 7],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109605,2022-07-05,2022-07-05,17:23:27,17:25:03,"3,360","2100,000","1,600","10,0","12,1",A,76,A76,descending,Nuth,Spaubeek,Aken,Geleen,Rush hour jam (no cause mentioned) with gevonden werk in Spin,[Geen oorzaakcode opgegeven door VWM 2],[000],002,Spitsfile (geen oorzaak gemeld) met gevonden werk in Spin,Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109606,2022-07-05,2022-07-05,17:23:27,17:25:02,"4,433","2800,000","1,583","5,8","3,0",N,57,N57,ascending,Brielle/Zwartewaal,Hellevoetsluis/Oudenhoorn,Rotterdam,Voorne-Putten,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 2],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109607,2022-07-05,2022-07-05,17:24:28,17:27:00,"6,578","2597,000","2,533","32,2","34,7",A,20,A20,descending,Terbregseplein,Rotterdam-Crooswijk,Gouda,Hoek van Holland,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 3],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109632,2022-07-05,2022-07-05,17:26:27,17:55:03,"83,998","2937,000","28,600","39,7","42,5",N,35,N35,descending,Wierden-West,Rijssen,Almelo,Zwolle,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 29],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109633,2022-07-05,2022-07-05,17:26:27,17:37:02,"26,897","2541,000","10,583","10,6","8,4",N,35,N35,ascending,Hoonhorst,Heino,Zwolle,Almelo,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 11],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109637,2022-07-05,2022-07-05,17:27:28,17:30:04,"6,835","2629,000","2,600","32,4","34,8",A,20,A20,descending,Terbregseplein,Rotterdam-Crooswijk,Gouda,Hoek van Holland,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 3],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109638,2022-07-05,2022-07-05,17:27:28,17:31:01,"8,332","2347,000","3,550","219,7","222,2",A,50,A50,descending,Epe,Vaassen,Zwolle,Apeldoorn,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 4],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109639,2022-07-05,2022-07-05,17:27:28,17:40:02,"31,478","2505,000","12,567","104,5","102,5",A,50,A50,ascending,Son en Breugel,Sint-Oedenrode,Eindhoven,Oss,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 13],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109672,2022-07-05,2022-07-05,17:31:27,17:37:01,"23,345","4194,000","5,567","36,0","31,6",A,16,A16,ascending,Dordrecht-Centrum,'s-Gravendeel,Rotterdam,Breda,Rush hour jam (no cause mentioned) with gevonden werk in Spin,[Geen oorzaakcode opgegeven door VWM 6],[000],002,Spitsfile (geen oorzaak gemeld) met gevonden werk in Spin,Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109673,2022-07-05,2022-07-05,17:31:27,17:34:01,"8,390","3269,000","2,567","110,8","113,9",A,2,A2,descending,Empel,Empelbrug,'s-Hertogenbosch,Utrecht,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 3],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109675,2022-07-05,2022-07-05,17:32:27,17:35:02,"6,843","2649,000","2,583","59,5","61,7",A,12,A12,descending,Kanaleneiland,Galecopperbrug,Utrecht,Den Haag,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 3],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109676,2022-07-05,2022-07-05,17:32:27,17:34:01,"3,290","2100,000","1,567","23,3","25,4",A,16,A16,descending,Ridderkerk-Noord,Rotterdam-Feijenoord,Breda,Rotterdam,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 2],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109707,2022-07-05,2022-07-05,17:36:28,17:44:02,"14,780","1953,000","7,567","1,8","3,8",A,28,A28,descending,Utrecht-De Uithof,Rijnsweerd,Amersfoort,Utrecht,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 8],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109709,2022-07-05,2022-07-05,17:36:28,17:44:02,"33,902","4480,000","7,567","16,3","11,6",A,4,A4,ascending,Hoofddorp-Zuid,Nieuw-Vennep,Amsterdam,Den Haag,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 8],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109710,2022-07-05,2022-07-05,17:36:28,17:39:01,"5,355","2100,000","2,550","26,5","24,4",A,4,A4,ascending,Roelofarendsveen,Hoogmade,Amsterdam,Den Haag,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 3],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109713,2022-07-05,2022-07-05,17:37:27,17:40:02,"5,775","2235,000","2,583","9,2","7,0",A,12,A12,ascending,Nootdorp,Zoetermeer-Centrum,Den Haag,Utrecht,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 3],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109715,2022-07-05,2022-07-05,17:37:27,17:40:02,"6,200","2400,000","2,583","32,0","34,4",A,20,A20,descending,Rotterdam-Crooswijk,Rotterdam-Schiebroek,Gouda,Hoek van Holland,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 3],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109743,2022-07-05,2022-07-05,17:41:27,17:43:00,"3,100","2000,000","1,550","25,1","23,1",A,4,A4,ascending,Roelofarendsveen,Hoogmade,Amsterdam,Den Haag,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 2],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109745,2022-07-05,2022-07-05,17:41:27,17:46:04,"10,093","2186,000","4,617","78,8","76,7",A,73,A73,ascending,Vierlingsbeek,Boxmeer,Maasbracht,Nijmegen,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 5],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109747,2022-07-05,2022-07-05,17:42:28,17:46:04,"8,164","2268,000","3,600","59,9","62,2",A,58,A58,descending,Galder,Ulvenhout,Breda,Tilburg,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 4],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109748,2022-07-05,2022-07-05,17:42:28,17:44:02,"3,133","2000,000","1,567","144,0","142,0",A,59,A59,ascending,Rosmalen-Oost,Kruisstraat,'s-Hertogenbosch,Oss,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 2],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109749,2022-07-05,2022-07-05,17:42:28,17:46:04,"7,530","2092,000","3,600","5,0","7,0",A,73,A73,descending,Maasbracht,Het Vonderen,Nijmegen,Maasbracht,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 4],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109784,2022-07-05,2022-07-05,17:47:27,17:49:01,"6,267","4000,000","1,567","49,0","53,0",A,27,A27,descending,Lexmond,Noordeloos,Utrecht,Gorinchem,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 2],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109785,2022-07-05,2022-07-05,17:47:27,18:56:00,"386,598","5640,000","68,550","139,8","136,9",A,50,A50,ascending,Ravenstein,Maasbrug,Oss,Arnhem,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 69],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109786,2022-07-05,2022-07-05,17:47:27,17:49:01,"4,543","2900,000","1,567","108,1","105,2",A,50,A50,ascending,Sint-Oedenrode,Eerde,Eindhoven,Oss,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 2],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109787,2022-07-05,2022-07-05,17:47:27,17:49:01,"3,133","2000,000","1,567","142,3","140,3",A,59,A59,ascending,Rosmalen,Rosmalen-Oost,'s-Hertogenbosch,Oss,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 2],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109789,2022-07-05,2022-07-05,17:48:27,17:55:02,"23,562","3579,000","6,583","20,1","18,1",A,10,A10,ascending,Amsterdam-Oud Zuid,Schinkelbrug,Amstel,De Nieuwe Meer,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 7],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109826,2022-07-05,2022-07-05,17:56:27,18:01:00,"11,973","2632,000","4,550","59,2","57,1",A,2,A2,ascending,Utrecht-Centrum,Leidsche Rijntunnel,Amsterdam,Utrecht,Rush hour jam (no cause mentioned) with gevonden werk in Spin,[Geen oorzaakcode opgegeven door VWM 5],[000],002,Spitsfile (geen oorzaak gemeld) met gevonden werk in Spin,Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109827,2022-07-05,2022-07-05,17:56:27,18:25:03,"80,672","2821,000","28,600","54,5","56,5",A,58,A58,descending,Sint Annabosch,Bavel,Breda,Tilburg,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 29],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109828,2022-07-05,2022-07-05,17:56:27,18:04:02,"20,105","2651,000","7,583","50,7","47,3",A,58,A58,ascending,Tilburg-Reeshof,Bavel,Tilburg,Breda,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 8],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109829,2022-07-05,2022-07-05,17:56:27,18:18:00,"89,813","4168,000","21,550","98,5","93,5",A,73,A73,ascending,Malden,Nijmegen-Dukenburg,Maasbracht,Nijmegen,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 22],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109831,2022-07-05,2022-07-05,17:58:27,18:06:01,"27,728","3665,000","7,567","48,1","43,5",A,1,A1,ascending,Hoevelaken,Barneveld,Amersfoort,Apeldoorn,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 8],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109865,2022-07-05,2022-07-05,18:05:27,18:08:00,"7,553","2962,000","2,550","37,1","40,3",A,4,A4,descending,Leidschendam,Zoeterwoude-Dorp,Den Haag,Amsterdam,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 3],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109866,2022-07-05,2022-07-05,18:05:27,18:08:00,"6,120","2400,000","2,550","43,3","45,6",A,4,A4,descending,Leidschendam,Zoeterwoude-Dorp,Den Haag,Amsterdam,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 3],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109867,2022-07-05,2022-07-05,18:05:27,18:08:00,"4,085","1602,000","2,550","48,4","46,7",A,58,A58,ascending,Tilburg-Reeshof,Bavel,Tilburg,Breda,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 3],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109868,2022-07-05,2022-07-05,18:06:27,18:08:00,"3,255","2100,000","1,550","32,9","30,8",A,12,A12,ascending,Gouda,Reeuwijk,Den Haag,Utrecht,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 2],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109869,2022-07-05,2022-07-05,18:06:27,18:12:01,"12,682","2278,000","5,567","110,8","112,9",A,2,A2,descending,Empel,Empelbrug,'s-Hertogenbosch,Utrecht,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 6],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109906,2022-07-05,2022-07-05,18:19:26,18:28:03,"27,963","3245,000","8,617","65,0","67,1",A,27,A27,descending,Nieuwegein,Lekbrug,Utrecht,Gorinchem,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 9],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109907,2022-07-05,2022-07-05,18:22:26,18:24:00,"3,447","2200,000","1,567","0,0","2,2",A,28,A28,descending,Rijnsweerd,Utrecht-Centrum,Amersfoort,Utrecht,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 2],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109912,2022-07-05,2022-07-05,18:24:26,18:29:00,"11,303","2475,000","4,567","55,9","53,6",A,2,A2,ascending,Breukelen,Maarssen,Amsterdam,Utrecht,Rush hour jam (no cause mentioned) with gevonden werk in Spin,[Geen oorzaakcode opgegeven door VWM 5],[000],002,Spitsfile (geen oorzaak gemeld) met gevonden werk in Spin,Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109913,2022-07-05,2022-07-05,18:24:26,18:40:04,"60,810","3890,000","15,633","35,5","40,5",A,4,A4,descending,Leidschendam,Zoeterwoude-Dorp,Den Haag,Amsterdam,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 16],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3109915,2022-07-05,2022-07-05,18:25:27,18:27:00,"3,100","2000,000","1,550","51,1","53,1",A,12,A12,descending,Harmelen,Harmelen,Utrecht,Den Haag,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 2],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3110032,2022-07-06,2022-07-06,7:18:24,7:20:01,"5,173","3200,000","1,617","140,9","144,1",A,50,A50,descending,Bankhoef,Maasbrug,Arnhem,Oss,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 2],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3110034,2022-07-06,2022-07-06,7:19:24,7:26:00,"16,270","2465,000","6,600","85,2","87,5",A,15,A15,descending,Sliedrecht-Oost,Sliedrecht-West,Gorinchem,Ridderkerk,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 7],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3110036,2022-07-06,2022-07-06,7:20:24,7:23:00,"8,840","3400,000","2,600","141,3","144,7",A,50,A50,descending,Bankhoef,Maasbrug,Arnhem,Oss,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 3],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3110037,2022-07-06,2022-07-06,7:20:24,7:26:00,"12,597","2249,000","5,600","44,1","42,1",A,73,A73,ascending,Maasbree,Venlo-West,Maasbracht,Nijmegen,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 6],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3104557,2022-07-01,2022-07-01,9:36:25,9:50:00,"39,533","2910,000","13,583","21,9","19,1",N,35,N35,ascending,Industriegebied De Zegge,Mariënheem,Zwolle,Almelo,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 14],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3104559,2022-07-01,2022-07-01,9:42:25,9:44:00,"3,325","2100,000","1,583","7,8","9,9",A,44,A44,descending,Noordwijkerhout,Kaagbrug,Wassenaar,Amsterdam,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 2],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3104560,2022-07-01,2022-07-01,9:44:25,10:13:00,"74,487","2606,000","28,583","32,4","34,6",A,20,A20,descending,Terbregseplein,Rotterdam-Crooswijk,Gouda,Hoek van Holland,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 29],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3104561,2022-07-01,2022-07-01,9:46:25,9:48:00,"3,167","2000,000","1,583","38,0","40,0",A,15,A15,descending,Rozenburg/Industriegebied Pothof,Thomassentunnel,Ridderkerk,Europoort,Rush hour jam (no cause mentioned) with gevonden werk in Spin,[Geen oorzaakcode opgegeven door VWM 2],[000],002,Spitsfile (geen oorzaak gemeld) met gevonden werk in Spin,Geen oorzaak gemeld,Drukte,Hoge intensiteit
3105900,2022-07-01,2022-07-01,16:22:27,16:48:02,"86,608","3385,000","25,583","47,3","50,5",A,4,A4,descending,Ypenburg,Prins Clausplein,Den Haag,Amsterdam,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 26],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3105902,2022-07-01,2022-07-01,16:22:27,16:27:00,"11,283","2480,000","4,550","73,2","70,8",A,4,A4,ascending,Vlaardingen-Oost,Beneluxtunnel,Den Haag,Rotterdam,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 5],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3105903,2022-07-01,2022-07-01,16:22:27,17:29:02,"299,593","4500,000","66,583","22,3","19,0",A,58,A58,ascending,Oirschot,Moergestel,Eindhoven,Tilburg,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 67],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3105904,2022-07-01,2022-07-01,16:22:27,16:24:00,"5,890","3800,000","1,550","249,8","253,6",N,50,N50,descending,Kampen,Kampen-Zuid,Emmeloord,Zwolle,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 2],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3105905,2022-07-01,2022-07-01,16:23:28,16:25:02,"3,290","2100,000","1,567","19,5","21,6",A,10,A10,descending,Amsterdam-Oud Zuid,Amsterdam-Rivierenbuurt,De Nieuwe Meer,Amstel,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 2],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3105987,2022-07-01,2022-07-01,16:34:27,16:43:00,"19,003","2223,000","8,550","48,1","50,2",N,59,N59,descending,Hellegatsplein,Den Bommel,Hellegatsplein,Oude-Tonge,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 9],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3105988,2022-07-01,2022-07-01,16:35:27,16:38:02,"5,742","2223,000","2,583","19,4","21,7",A,10,A10,descending,Amsterdam-Oud Zuid,Amsterdam-Rivierenbuurt,De Nieuwe Meer,Amstel,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 3],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3105989,2022-07-01,2022-07-01,16:35:27,16:41:00,"11,568","2084,000","5,550","21,6","19,6",N,44,N44,ascending,Wassenaar,Voorschoten,Wassenaar,Den Haag,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 6],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3105990,2022-07-01,2022-07-01,16:35:27,16:39:01,"10,777","3021,000","3,567","22,3","25,7",A,58,A58,descending,Moergestel,Oirschot,Tilburg,Eindhoven,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 4],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3105991,2022-07-01,2022-07-01,16:35:27,16:37:00,"3,100","2000,000","1,550","255,0","257,0",N,50,N50,descending,Ens,Eilandbrug,Emmeloord,Zwolle,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 2],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3106081,2022-07-01,2022-07-01,16:50:28,16:55:04,"10,332","2246,000","4,600","102,5","104,6",A,2,A2,descending,Zaltbommel,Martinus Nijhoffbrug,'s-Hertogenbosch,Utrecht,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 5],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3106082,2022-07-01,2022-07-01,16:50:28,17:10:05,"63,045","3214,000","19,617","59,5","57,7",A,2,A2,ascending,Utrecht-Centrum,Leidsche Rijntunnel,Amsterdam,Utrecht,Rush hour jam (no cause mentioned) with gevonden werk in Spin,[Geen oorzaakcode opgegeven door VWM 20],[000],002,Spitsfile (geen oorzaak gemeld) met gevonden werk in Spin,Geen oorzaak gemeld,Drukte,Hoge intensiteit
3106083,2022-07-01,2022-07-01,16:50:28,17:16:00,"68,710","2691,000","25,533","99,7","97,1",A,27,A27,ascending,Eemnes,Eemnes,Utrecht,Almere,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 26],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3106084,2022-07-01,2022-07-01,16:50:28,16:52:01,"3,255","2100,000","1,550","37,9","40,0",A,4,A4,descending,Leidschendam,Zoeterwoude-Dorp,Den Haag,Amsterdam,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 2],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3106085,2022-07-01,2022-07-01,16:50:28,16:56:01,"12,097","2180,000","5,550","44,7","46,5",A,73,A73,descending,Venlo-West,Maasbree,Nijmegen,Maasbracht,Rush hour jam (no cause mentioned),[Geen oorzaakcode opgegeven door VWM 6],[000],001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
3107357,2022-07-04,2022-07-04,9:38:25,10:41:06,"287,137","4581,000","62,683","25,7","31,3",N,36,N36,descending,Marienberg,brug over het Overijssels Kanaal,Dedemsvaart,Almelo,Rush hour jam (with werkzaamheden),"[Geen oorzaakcode opgegeven door VWM 39], [Wegwerkzaamheden 24]","[000], [RWK]",001,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit
